indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
"151,631",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,202,Downtown - Heights - Slope,2005,41.7
"151,632",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,33.8
"151,633",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,204,East New York,2005,20.1
"151,634",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,205,Sunset Park,2005,30.7
"151,635",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,206,Borough Park,2005,21.6
"151,636",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,207,East Flatbush - Flatbush,2005,26.3
"151,637",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,208,Canarsie - Flatlands,2005,16
"151,638",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,209,Bensonhurst - Bay Ridge,2005,23.1
"151,639",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,210,Coney Island - Sheepshead Bay,2005,15.9
"151,640",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,211,Williamsburg - Bushwick,2005,15.5
"151,641",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,301,Washington Heights,2005,44.4
"151,642",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,302,Central Harlem - Morningside Heights,2005,36.9
"151,643",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,303,East Harlem,2005,53.1
"151,644",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,304,Upper West Side,2005,49.5
"151,645",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,305,Upper East Side,2005,54.7
"151,646",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,306,Chelsea - Clinton,2005,46.1
"151,647",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,307,Gramercy Park - Murray Hill,2005,78.6
"151,648",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,308,Greenwich Village - SoHo,2005,47.5
"151,649",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,309,Union Square - Lower East Side,2005,52.9
"151,650",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,310,Lower Manhattan,2005,39.8
"151,651",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,401,Long Island City - Astoria,2005,18.6
"151,652",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,402,West Queens,2005,40.8
"151,653",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,403,Flushing - Clearview,2005,19.6
"151,654",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,404,Bayside - Little Neck,2005,33.8
"151,655",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,405,Ridgewood - Forest Hills,2005,26.3
"151,656",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,406,Fresh Meadows,2005,34.3
"151,657",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,407,Southwest Queens,2005,21.9
"151,658",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,408,Jamaica,2005,19.4
"151,659",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,409,Southeast Queens,2005,26.4
"151,660",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,410,Rockaways,2005,4.9
"151,661",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,501,Port Richmond,2005,7.7
"151,662",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,502,Stapleton - St. George,2005,13.9
"151,663",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,503,Willowbrook,2005,13.1
"151,664",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,504,South Beach - Tottenville,2005,6.2
"151,714",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,1,Bronx,2005,47.5
"151,715",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,2,Brooklyn,2005,24.1
"151,716",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,3,Manhattan,2005,23.5
"151,717",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,4,Queens,2005,23.2
"151,718",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,5,Staten Island,2005,9.7
"154,501",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,101,Battery Park City, Tribeca,"2,005"
"154,502",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,102,Greenwich Village, SOHO,"2,005"
"154,503",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,103,Lower East Side, Chinatown,"2,005"
"154,504",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,104,Chelsea, Clinton,"2,005"
"154,505",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,105,Midtown Business District,2005,47.3
"154,506",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,"2,005"
"154,507",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,107,West Side, Upper West Side,"2,005"
"154,508",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,108,Upper East Side,2005,59.8
"154,509",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,109,Manhattanville, Hamilton Heights,"2,005"
"154,510",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,110,Central Harlem,2005,30.3
"154,511",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,111,East Harlem,2005,56.8
"154,512",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,112,Washington Heights, Inwood,"2,005"
"154,513",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,201,Melrose, Mott Haven,
"154,514",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,202,Hunts Point, Longwood,"2,005"
"154,515",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,203,Morrisania, Crotona Park East,"2,005"
"154,516",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,204,Highbridge, Concourse Village,"2,005"
"154,517",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,205,University Hts., Fordham,
"154,518",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,206,East Tremont, Belmont,"2,005"
"154,519",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,207,Bedford Park, Norwood,
"154,520",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,208,Riverdale, Kingsbridge,
"154,521",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,209,Soundview, Parkchester,"2,005"
"154,522",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,210,Throgs Nk.,Co-op City,
"154,523",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,211,Pelham Parkway, Morris Park,
"154,524",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,212,Wakefield, Williamsbridge,"2,005"
"154,525",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,301,Williamsburg, Greenpoint,"2,005"
"154,526",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,"2,005"
"154,527",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,303,Bedford Stuyvesant,2005,24.9
"154,528",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,304,Bushwick,2005,13.4
"154,529",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,305,East New York, Starrett City,"2,005"
"154,530",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,306,Park Slope, Carroll Gardens,"2,005"
"154,531",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,307,Sunset Park, Windsor Terrace,"2,005"
"154,532",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,308,Crown Heights North,2005,25.3
"154,533",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,309,Crown Heights South, Wingate,"2,005"
"154,534",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,310,Bay Ridge, Dyker Heights,"2,005"
"154,535",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,311,Bensonhurst, Bath Beach,"2,005"
"154,536",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,312,Borough Park, Ocean Parkway,"2,005"
"154,537",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,313,Coney Island, Brighton Beach,"2,005"
"154,538",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,314,Flatbush, Midwood,"2,005"
"154,539",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,315,Sheepshead Bay, Gerritsen Beach,"2,005"
"154,540",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,316,Brownsville, Ocean Hill,"2,005"
"154,541",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,317,East Flatbush, Rugby,
"154,542",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,318,Canarsie, Flatlands,"2,005"
"154,543",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,401,Astoria, Long Island City,"2,005"
"154,544",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,402,Sunnyside, Woodside,"2,005"
"154,545",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,403,Jackson Heights, North Corona,"2,005"
"154,546",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,404,Elmhurst, South Corona,"2,005"
"154,547",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,405,Ridgewood, Glendale,
"154,548",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,406,Forest Hills, Rego Park,"2,005"
"154,549",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,407,Flushing Bay Terrace,2005,19.6
"154,550",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,408,Fresh Meadows, Briarwood,"2,005"
"154,551",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,409,Woodhaven, Richmond Hill,"2,005"
"154,552",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,410,Ozone Park, Howard Beach,"2,005"
"154,553",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,411,Bayside, Douglastown,
"154,554",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,412,Jamaica, St. Albans,
"154,555",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,413,Queens Village, Rosedale,"2,005"
"154,556",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,414,The Rockaways, Broad Channel,"2,005"
"154,557",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,501,Stapleton, Port Richmond,"2,005"
"154,558",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,502,New Springville, South Beach,"2,005"
"154,559",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,CD,503,Tottenville, Woodrow,
"151,713",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Citywide,1,New York City,2005,22.6
"151,671",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,101,Kingsbridge - Riverdale,2005,22.6
"151,672",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,102,Northeast Bronx,2005,14.6
"151,673",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,103,Fordham - Bronx Pk,2005,22.8
"151,674",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,104,Pelham - Throgs Neck,2005,20.6
"151,675",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,105,Crotona -Tremont,2005,36.3
"151,676",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,106,High Bridge - Morrisania,2005,33
"151,677",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,107,Hunts Point - Mott Haven,2005,19.8
"151,678",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,201,Greenpoint,2005,28.2
"151,679",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,202,Downtown - Heights - Slope,2005,38.8
"151,680",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,32.6
"151,681",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,204,East New York,2005,17.7
"151,682",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,205,Sunset Park,2005,28.8
"151,683",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,206,Borough Park,2005,20.5
"151,684",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,207,East Flatbush - Flatbush,2005,25.3
"151,685",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,208,Canarsie - Flatlands,2005,15.5
"151,686",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,209,Bensonhurst - Bay Ridge,2005,22
"151,687",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,210,Coney Island - Sheepshead Bay,2005,15.1
"151,688",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,211,Williamsburg - Bushwick,2005,14.8
"151,689",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,301,Washington Heights,2005,42.6
"151,690",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,302,Central Harlem - Morningside Heights,2005,35.7
"151,691",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,303,East Harlem,2005,50.6
"151,692",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,304,Upper West Side,2005,47.2
"151,693",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,305,Upper East Side,2005,51.2
"151,694",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,306,Chelsea - Clinton,2005,42
"151,695",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,307,Gramercy Park - Murray Hill,2005,72.8
"151,696",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,308,Greenwich Village - SoHo,2005,43.5
"151,697",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,309,Union Square - Lower East Side,2005,49.3
"151,698",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,310,Lower Manhattan,2005,37.6
"151,699",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,401,Long Island City - Astoria,2005,17.3
"151,700",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,402,West Queens,2005,38.7
"151,701",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,403,Flushing - Clearview,2005,18.3
"151,702",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,404,Bayside - Little Neck,2005,31.7
"151,703",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,405,Ridgewood - Forest Hills,2005,25.1
"151,704",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,406,Fresh Meadows,2005,32.1
"151,705",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,407,Southwest Queens,2005,20.4
"151,706",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,408,Jamaica,2005,18.6
"151,707",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,409,Southeast Queens,2005,25.8
"151,708",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,410,Rockaways,2005,4.7
"151,709",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,501,Port Richmond,2005,7.3
"151,710",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,502,Stapleton - St. George,2005,13
"151,711",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,503,Willowbrook,2005,12.2
"151,712",644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,504,South Beach - Tottenville,2005,5.8
"151,762",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,1,Bronx,2005,2.5
"151,763",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,2,Brooklyn,2005,2.1
"151,764",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,3,Manhattan,2005,1.2
"151,765",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,4,Queens,2005,1.1
"151,766",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,Borough,5,Staten Island,2005,0.6
"154,442",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,101,Battery Park City, Tribeca,"2,005"
"154,443",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,102,Greenwich Village, SOHO,"2,005"
"154,444",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,103,Lower East Side, Chinatown,"2,005"
"154,445",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,104,Chelsea, Clinton,"2,005"
"154,446",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,105,Midtown Business District,2005,4.1
"154,447",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,"2,005"
"154,448",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,107,West Side, Upper West Side,"2,005"
"154,449",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,108,Upper East Side,2005,3.5
"154,450",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,109,Manhattanville, Hamilton Heights,"2,005"
"154,451",645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,CD,110,Central Harlem,2005,0.8
